donation_id,donation_date,food_category,source,weight_kg
2953,2025-02-23,Canned goods,Supermarket Co,11.7
2954,2025-08-10,Canned goods,Supermarket Co,12.7
2955,2025-02-05,Bakery,Local Farm,4.5
2956,2025-02-15,Canned goods,Community Drive,41.8
2957,2025-02-18,Dairy,Individual,47.8
2958,2025-02-17,Frozen,Local Farm,43.1
2959,2025-08-25,Dry goods,Supermarket Co,37.9
2960,2025-06-27,Beverages,Corporate Gift,24.5
2961,2025-03-01,Frozen,Individual,27.9
2962,2025-06-27,Dairy,Local Farm,6.3
2963,2025-06-29,Dairy,Community Drive,29.9
2964,2025-07-22,Beverages,Supermarket Co,23.3
2965,2025-02-23,Beverages,Local Farm,16.4
2966,2025-06-15,Dry goods,Individual,9.2
2967,2025-02-18,Bakery,Individual,47.0
2968,2025-05-23,Fresh produce,Community Drive,14.6
2969,2025-06-12,Fresh produce,Corporate Gift,9.8
2970,2025-04-29,Fresh produce,Corporate Gift,45.6
2971,2025-08-14,Dry goods,Community Drive,14.3
2972,2025-06-24,Frozen,Corporate Gift,39.0
2973,2025-03-17,Beverages,Corporate Gift,29.3
2974,2025-06-02,Fresh produce,Supermarket Co,24.1
2975,2025-04-15,Beverages,Individual,27.4
2976,2025-03-19,Dry goods,Corporate Gift,36.7
2977,2025-03-01,Bakery,Supermarket Co,25.7
2978,2025-01-25,Fresh produce,Local Farm,10.3
2979,2025-04-13,Beverages,Local Farm,15.0
2980,2025-01-21,Bakery,Community Drive,41.2
2981,2025-02-14,Dairy,Local Farm,35.4
2982,2025-02-28,Fresh produce,Individual,19.3
2983,2025-03-08,Beverages,Corporate Gift,2.5
2984,2025-01-06,Bakery,Corporate Gift,41.5
2985,2025-02-12,Frozen,Community Drive,17.7
2986,2025-03-29,Fresh produce,Corporate Gift,5.9
2987,2025-05-26,Dairy,Individual,28.0
2988,2025-08-13,Beverages,Individual,43.8
2989,2025-07-27,Fresh produce,Individual,38.7
2990,2025-02-24,Fresh produce,Supermarket Co,29.9
2991,2025-02-10,Fresh produce,Individual,41.5
2992,2025-06-06,Dairy,Individual,37.1
2993,2025-07-17,Dairy,Corporate Gift,15.1
2994,2025-04-27,Fresh produce,Individual,40.0
2995,2025-07-26,Beverages,Individual,11.3
2996,2025-07-15,Canned goods,Community Drive,37.0
2997,2025-05-01,Bakery,Community Drive,7.6
2998,2025-01-02,Bakery,Supermarket Co,29.4
2999,2025-05-12,Bakery,Corporate Gift,39.1
3000,2025-03-11,Canned goods,Individual,38.4
3001,2025-03-09,Canned goods,Supermarket Co,43.0
3002,2025-06-20,Dry goods,Corporate Gift,23.1
3003,2025-04-13,Dairy,Corporate Gift,40.1
3004,2025-05-04,Bakery,Supermarket Co,24.9
3005,2025-09-02,Frozen,Individual,27.2
3006,2025-02-02,Fresh produce,Local Farm,44.8
3007,2025-06-16,Dry goods,Community Drive,41.3
3008,2025-04-22,Dry goods,Corporate Gift,28.6
3009,2025-05-14,Fresh produce,Individual,2.3
3010,2025-05-06,Beverages,Corporate Gift,10.2
3011,2025-02-28,Bakery,Community Drive,11.6
3012,2025-05-24,Bakery,Supermarket Co,4.8
3013,2025-02-28,Dry goods,Local Farm,20.9
3014,2025-02-04,Canned goods,Local Farm,6.6
3015,2025-03-11,Fresh produce,Supermarket Co,20.6
3016,2025-06-26,Beverages,Community Drive,1.4
3017,2025-05-02,Frozen,Individual,27.5
3018,2025-06-02,Frozen,Individual,8.4
3019,2025-07-04,Frozen,Local Farm,39.9
3020,2025-06-15,Dairy,Supermarket Co,16.0
3021,2025-07-22,Canned goods,Individual,1.3
3022,2025-05-23,Dairy,Community Drive,47.0
3023,2025-08-30,Fresh produce,Supermarket Co,10.0
3024,2025-09-05,Dairy,Supermarket Co,13.4
3025,2025-08-06,Frozen,Individual,17.3
3026,2025-05-06,Fresh produce,Community Drive,28.3
3027,2025-03-11,Bakery,Supermarket Co,44.6
3028,2025-02-05,Dry goods,Individual,16.7
3029,2025-04-25,Canned goods,Corporate Gift,14.0
3030,2025-07-26,Frozen,Individual,27.5
3031,2025-04-12,Dry goods,Individual,36.7
3032,2025-07-21,Frozen,Local Farm,11.8
3033,2025-01-30,Dairy,Community Drive,37.0
3034,2025-03-09,Beverages,Supermarket Co,24.0
3035,2025-02-05,Frozen,Individual,5.5
3036,2025-02-18,Fresh produce,Community Drive,43.0
3037,2025-07-03,Beverages,Local Farm,13.9
3038,2025-03-27,Dry goods,Local Farm,32.1
3039,2025-01-04,Canned goods,Individual,17.3
3040,2025-03-15,Fresh produce,Supermarket Co,18.8
3041,2025-02-16,Dry goods,Local Farm,17.1
3042,2025-05-07,Dairy,Supermarket Co,15.4
3043,2025-02-13,Fresh produce,Corporate Gift,15.2
3044,2025-05-17,Dairy,Supermarket Co,18.9
3045,2025-05-24,Canned goods,Individual,38.2
3046,2025-07-19,Frozen,Community Drive,46.5
3047,2025-03-19,Canned goods,Community Drive,19.7
3048,2025-03-11,Canned goods,Local Farm,44.3
3049,2025-02-01,Dry goods,Corporate Gift,19.5
3050,2025-05-26,Frozen,Individual,29.7
3051,2025-05-26,Dairy,Community Drive,8.8
3052,2025-05-07,Frozen,Corporate Gift,46.9
3053,2025-01-25,Dairy,Supermarket Co,19.5
3054,2025-01-01,Bakery,Community Drive,21.4
3055,2025-04-30,Dairy,Supermarket Co,32.6
3056,2025-05-19,Canned goods,Corporate Gift,29.4
3057,2025-08-24,Dairy,Individual,41.6
3058,2025-04-24,Bakery,Individual,36.4
3059,2025-01-13,Fresh produce,Individual,45.0
3060,2025-06-26,Dairy,Corporate Gift,20.4
3061,2025-01-25,Beverages,Community Drive,32.6
3062,2025-06-15,Bakery,Community Drive,34.6
3063,2025-05-27,Frozen,Supermarket Co,36.6
3064,2025-07-21,Dry goods,Community Drive,13.2
3065,2025-05-18,Canned goods,Supermarket Co,4.2
3066,2025-03-11,Canned goods,Corporate Gift,37.1
3067,2025-04-26,Canned goods,Individual,33.3
3068,2025-02-16,Dairy,Individual,46.8
3069,2025-02-23,Dry goods,Corporate Gift,26.1
3070,2025-05-04,Fresh produce,Individual,21.1
3071,2025-04-19,Beverages,Supermarket Co,3.6
3072,2025-07-29,Dairy,Community Drive,17.3
3073,2025-03-29,Canned goods,Supermarket Co,5.9
3074,2025-08-05,Beverages,Corporate Gift,39.1
3075,2025-07-26,Dairy,Corporate Gift,19.2
3076,2025-06-29,Dry goods,Community Drive,39.8
3077,2025-04-30,Bakery,Individual,18.6
3078,2025-05-05,Bakery,Individual,17.8
3079,2025-05-02,Fresh produce,Supermarket Co,34.6
3080,2025-05-05,Dry goods,Community Drive,11.2
3081,2025-06-15,Fresh produce,Corporate Gift,17.6
3082,2025-03-27,Frozen,Local Farm,38.3
3083,2025-02-24,Frozen,Local Farm,40.6
3084,2025-08-14,Frozen,Local Farm,22.9
3085,2025-07-16,Dairy,Corporate Gift,17.3
3086,2025-01-15,Dairy,Individual,11.2
3087,2025-06-24,Fresh produce,Local Farm,18.2
3088,2025-06-14,Beverages,Individual,17.5
3089,2025-05-05,Canned goods,Individual,34.5
3090,2025-02-27,Frozen,Local Farm,14.6
3091,2025-08-16,Dairy,Individual,19.6
3092,2025-06-05,Bakery,Community Drive,6.6
3093,2025-07-30,Fresh produce,Local Farm,26.2
3094,2025-06-06,Bakery,Corporate Gift,21.5
3095,2025-04-17,Bakery,Community Drive,7.9
3096,2025-07-11,Bakery,Individual,2.7
3097,2025-04-10,Beverages,Individual,33.2
3098,2025-02-09,Dairy,Corporate Gift,30.3
3099,2025-02-24,Frozen,Supermarket Co,39.1
3100,2025-06-27,Beverages,Corporate Gift,22.3
3101,2025-04-12,Canned goods,Community Drive,7.5
3102,2025-06-20,Fresh produce,Local Farm,22.1
3103,2025-01-12,Frozen,Supermarket Co,9.1
3104,2025-07-15,Dairy,Individual,14.0
3105,2025-08-21,Frozen,Local Farm,17.0
3106,2025-01-24,Canned goods,Supermarket Co,14.0
3107,2025-04-12,Beverages,Local Farm,43.9
3108,2025-03-23,Fresh produce,Local Farm,9.4
3109,2025-05-28,Beverages,Individual,45.5
3110,2025-04-23,Bakery,Community Drive,7.0
3111,2025-03-15,Fresh produce,Supermarket Co,41.6
3112,2025-05-22,Dairy,Local Farm,11.2
3113,2025-08-01,Dry goods,Individual,39.8
3114,2025-02-25,Frozen,Corporate Gift,30.7
3115,2025-07-19,Dairy,Individual,2.0
3116,2025-07-08,Frozen,Corporate Gift,27.7
3117,2025-08-21,Dairy,Supermarket Co,40.0
3118,2025-03-29,Bakery,Individual,27.6
3119,2025-04-05,Fresh produce,Corporate Gift,16.2
3120,2025-08-25,Dairy,Local Farm,23.3
3121,2025-07-07,Beverages,Community Drive,3.8
3122,2025-02-22,Beverages,Community Drive,39.5
3123,2025-01-09,Fresh produce,Supermarket Co,38.7
3124,2025-07-28,Fresh produce,Corporate Gift,11.4
3125,2025-07-02,Canned goods,Supermarket Co,6.0
3126,2025-02-22,Canned goods,Individual,16.9
3127,2025-09-03,Dry goods,Local Farm,27.4
3128,2025-04-17,Dry goods,Individual,43.4
3129,2025-09-02,Frozen,Corporate Gift,23.9
3130,2025-03-31,Dairy,Community Drive,37.0
3131,2025-01-22,Dairy,Community Drive,18.8
3132,2025-03-08,Frozen,Individual,26.2
3133,2025-01-26,Dairy,Supermarket Co,32.4
3134,2025-06-25,Fresh produce,Corporate Gift,12.4
3135,2025-05-13,Dry goods,Local Farm,5.1
3136,2025-04-05,Dry goods,Individual,27.9
3137,2025-04-02,Canned goods,Supermarket Co,27.8
3138,2025-05-19,Dry goods,Supermarket Co,27.6
3139,2025-01-14,Bakery,Community Drive,14.2
3140,2025-08-25,Beverages,Supermarket Co,44.5
3141,2025-03-11,Beverages,Local Farm,38.4
3142,2025-07-23,Dairy,Individual,9.2
3143,2025-03-06,Frozen,Supermarket Co,20.6
3144,2025-03-08,Dry goods,Corporate Gift,5.7
3145,2025-03-20,Beverages,Supermarket Co,35.0
3146,2025-02-09,Dry goods,Individual,46.3
3147,2025-05-29,Frozen,Local Farm,9.6
3148,2025-07-18,Beverages,Supermarket Co,38.9
3149,2025-08-10,Beverages,Community Drive,36.3
3150,2025-04-19,Frozen,Individual,14.0
3151,2025-07-26,Bakery,Corporate Gift,9.1
3152,2025-05-03,Dairy,Supermarket Co,9.4
3153,2025-05-08,Beverages,Community Drive,46.8
3154,2025-03-19,Frozen,Supermarket Co,18.6
3155,2025-05-02,Canned goods,Individual,13.0
3156,2025-02-20,Dry goods,Community Drive,46.8
3157,2025-05-02,Canned goods,Corporate Gift,46.8
3158,2025-07-28,Bakery,Community Drive,48.4
3159,2025-05-29,Bakery,Local Farm,7.6
3160,2025-04-10,Frozen,Individual,28.6
3161,2025-03-07,Dry goods,Supermarket Co,45.1
3162,2025-07-01,Canned goods,Corporate Gift,30.0
3163,2025-02-12,Beverages,Individual,10.9
3164,2025-05-26,Dry goods,Local Farm,23.0
3165,2025-05-25,Beverages,Local Farm,26.4
3166,2025-03-18,Dairy,Local Farm,27.2
3167,2025-08-15,Dry goods,Supermarket Co,18.1
3168,2025-04-26,Frozen,Supermarket Co,21.2
3169,2025-05-21,Beverages,Community Drive,46.2
3170,2025-05-26,Frozen,Supermarket Co,19.2
3171,2025-08-19,Frozen,Local Farm,14.0
3172,2025-06-25,Bakery,Individual,48.7
3173,2025-07-27,Bakery,Corporate Gift,8.0
3174,2025-02-02,Canned goods,Community Drive,6.1
3175,2025-03-21,Bakery,Individual,21.8
3176,2025-09-02,Beverages,Local Farm,45.9
3177,2025-08-23,Dry goods,Corporate Gift,3.2
3178,2025-09-04,Dairy,Community Drive,11.4
3179,2025-07-28,Beverages,Supermarket Co,26.9
3180,2025-06-01,Fresh produce,Corporate Gift,21.9
3181,2025-07-15,Dairy,Supermarket Co,47.2
3182,2025-03-08,Beverages,Corporate Gift,7.8
3183,2025-01-07,Frozen,Community Drive,45.1
3184,2025-01-17,Frozen,Individual,5.0
3185,2025-08-02,Dry goods,Local Farm,36.4
3186,2025-04-28,Canned goods,Local Farm,17.0
3187,2025-04-30,Fresh produce,Local Farm,34.0
3188,2025-02-27,Beverages,Supermarket Co,41.6
3189,2025-01-05,Beverages,Individual,35.1
3190,2025-03-26,Dairy,Individual,16.9
3191,2025-03-11,Dairy,Corporate Gift,42.9
3192,2025-07-11,Dairy,Corporate Gift,15.2
3193,2025-05-07,Beverages,Community Drive,46.3
3194,2025-03-19,Dry goods,Corporate Gift,48.0
3195,2025-07-18,Dry goods,Corporate Gift,25.0
3196,2025-04-27,Bakery,Community Drive,44.3
3197,2025-04-22,Dry goods,Local Farm,34.8
3198,2025-04-23,Bakery,Supermarket Co,1.5
3199,2025-04-19,Frozen,Local Farm,18.2
3200,2025-02-13,Fresh produce,Supermarket Co,8.5
3201,2025-08-14,Dairy,Local Farm,3.8
3202,2025-04-19,Dry goods,Community Drive,22.2
3203,2025-06-13,Fresh produce,Local Farm,18.8
3204,2025-02-10,Dry goods,Local Farm,45.8
3205,2025-05-02,Dairy,Corporate Gift,3.4
3206,2025-06-26,Beverages,Corporate Gift,44.0
3207,2025-06-23,Beverages,Community Drive,23.8
3208,2025-08-12,Beverages,Supermarket Co,24.3
3209,2025-07-05,Canned goods,Local Farm,7.4
3210,2025-07-20,Frozen,Individual,25.1
3211,2025-08-21,Canned goods,Supermarket Co,49.9
3212,2025-02-05,Bakery,Local Farm,8.5
3213,2025-05-04,Frozen,Local Farm,28.1
3214,2025-03-10,Bakery,Local Farm,17.0
3215,2025-07-16,Beverages,Individual,20.4
3216,2025-04-21,Dairy,Individual,38.7
3217,2025-05-10,Fresh produce,Corporate Gift,21.4
3218,2025-01-13,Bakery,Corporate Gift,13.9
3219,2025-03-05,Dairy,Local Farm,38.6
3220,2025-05-01,Dairy,Corporate Gift,19.8
3221,2025-08-25,Dry goods,Local Farm,29.1
3222,2025-01-25,Beverages,Community Drive,32.0
3223,2025-04-25,Dry goods,Local Farm,44.4
3224,2025-08-24,Canned goods,Supermarket Co,37.9
3225,2025-07-13,Bakery,Local Farm,45.2
3226,2025-06-22,Dry goods,Corporate Gift,44.4
3227,2025-07-18,Fresh produce,Corporate Gift,37.3
3228,2025-07-15,Frozen,Local Farm,13.9
3229,2025-02-05,Canned goods,Corporate Gift,6.2
3230,2025-04-14,Dry goods,Supermarket Co,19.9
3231,2025-04-14,Dry goods,Individual,10.4
3232,2025-08-07,Beverages,Local Farm,15.3
3233,2025-05-20,Fresh produce,Local Farm,26.7
3234,2025-08-26,Dry goods,Supermarket Co,28.2
3235,2025-04-08,Beverages,Individual,47.0
3236,2025-05-27,Frozen,Community Drive,8.7
3237,2025-08-12,Dairy,Individual,20.7
3238,2025-01-26,Dry goods,Supermarket Co,49.8
3239,2025-05-04,Frozen,Supermarket Co,44.8
3240,2025-02-24,Fresh produce,Supermarket Co,42.4
3241,2025-07-18,Fresh produce,Local Farm,39.3
3242,2025-05-28,Dairy,Local Farm,45.7
3243,2025-07-12,Frozen,Community Drive,6.1
3244,2025-07-14,Dry goods,Community Drive,11.9
3245,2025-07-24,Beverages,Supermarket Co,19.6
3246,2025-01-09,Frozen,Individual,38.2
3247,2025-05-18,Frozen,Supermarket Co,15.7
3248,2025-04-04,Beverages,Corporate Gift,47.5
3249,2025-02-13,Beverages,Supermarket Co,26.1
3250,2025-05-11,Beverages,Community Drive,18.3
3251,2025-01-04,Canned goods,Local Farm,42.7
3252,2025-07-23,Beverages,Community Drive,8.3
3253,2025-09-04,Fresh produce,Supermarket Co,23.1
3254,2025-06-19,Dairy,Community Drive,26.0
3255,2025-08-16,Dry goods,Corporate Gift,5.3
3256,2025-05-01,Canned goods,Local Farm,34.1
3257,2025-01-03,Dry goods,Supermarket Co,36.5
3258,2025-06-02,Canned goods,Individual,37.9
3259,2025-07-14,Dry goods,Corporate Gift,26.5
3260,2025-05-31,Bakery,Local Farm,8.7
3261,2025-05-27,Frozen,Corporate Gift,26.6
3262,2025-02-02,Frozen,Supermarket Co,15.2
3263,2025-02-10,Canned goods,Community Drive,17.2
3264,2025-07-15,Dairy,Corporate Gift,22.0
3265,2025-01-12,Beverages,Corporate Gift,7.2
3266,2025-03-18,Fresh produce,Corporate Gift,46.4
3267,2025-06-03,Frozen,Supermarket Co,34.4
3268,2025-04-29,Bakery,Individual,16.0
3269,2025-06-16,Frozen,Corporate Gift,43.6
3270,2025-05-14,Dairy,Supermarket Co,22.2
3271,2025-02-05,Bakery,Supermarket Co,48.0
3272,2025-04-17,Frozen,Corporate Gift,13.3
3273,2025-07-21,Beverages,Supermarket Co,32.5
3274,2025-08-12,Beverages,Community Drive,37.2
3275,2025-04-05,Frozen,Local Farm,16.8
3276,2025-06-18,Canned goods,Community Drive,17.9
3277,2025-08-11,Dry goods,Local Farm,11.7
3278,2025-08-22,Dairy,Individual,25.5
3279,2025-03-01,Frozen,Individual,29.0
3280,2025-08-03,Dairy,Corporate Gift,19.9
3281,2025-01-04,Bakery,Corporate Gift,41.4
3282,2025-05-18,Frozen,Local Farm,20.5
3283,2025-09-04,Dairy,Individual,35.5
3284,2025-01-04,Beverages,Supermarket Co,49.8
3285,2025-03-08,Dairy,Community Drive,23.0
3286,2025-03-22,Frozen,Community Drive,24.8
3287,2025-02-13,Beverages,Supermarket Co,25.6
3288,2025-03-16,Bakery,Individual,32.0
3289,2025-03-23,Dry goods,Local Farm,37.9
3290,2025-07-31,Dry goods,Community Drive,15.1
3291,2025-09-04,Frozen,Corporate Gift,44.4
3292,2025-03-01,Canned goods,Individual,3.1
3293,2025-09-05,Dry goods,Supermarket Co,25.7
3294,2025-01-25,Dry goods,Community Drive,47.2
3295,2025-02-26,Beverages,Community Drive,30.9
3296,2025-08-20,Beverages,Individual,19.2
3297,2025-02-20,Canned goods,Supermarket Co,32.1
3298,2025-06-19,Bakery,Local Farm,22.7
3299,2025-04-12,Canned goods,Corporate Gift,19.1
3300,2025-05-23,Fresh produce,Supermarket Co,7.6
3301,2025-03-07,Dry goods,Local Farm,28.5
3302,2025-04-23,Dairy,Corporate Gift,11.4
3303,2025-06-17,Beverages,Local Farm,47.4
3304,2025-06-05,Bakery,Local Farm,29.2
3305,2025-04-25,Canned goods,Individual,46.6
3306,2025-02-07,Frozen,Supermarket Co,21.7
3307,2025-03-18,Canned goods,Local Farm,20.6
3308,2025-03-02,Beverages,Local Farm,3.1
3309,2025-04-15,Canned goods,Individual,21.6
3310,2025-08-02,Frozen,Community Drive,37.4
3311,2025-03-16,Canned goods,Individual,25.5
3312,2025-06-12,Bakery,Individual,2.3
3313,2025-08-18,Bakery,Supermarket Co,5.5
3314,2025-03-28,Beverages,Supermarket Co,29.9
3315,2025-07-17,Dairy,Supermarket Co,34.0
3316,2025-05-27,Bakery,Individual,37.7
3317,2025-08-29,Beverages,Individual,6.6
3318,2025-01-29,Dry goods,Individual,10.8
3319,2025-04-11,Dry goods,Corporate Gift,46.2
3320,2025-08-10,Bakery,Supermarket Co,46.7
3321,2025-02-12,Frozen,Corporate Gift,21.0
3322,2025-08-19,Dairy,Individual,17.0
3323,2025-08-06,Frozen,Local Farm,1.7
3324,2025-08-31,Frozen,Individual,35.0
3325,2025-06-23,Canned goods,Corporate Gift,15.1
3326,2025-08-11,Beverages,Corporate Gift,3.0
3327,2025-02-07,Frozen,Local Farm,27.1
3328,2025-07-21,Frozen,Community Drive,20.1
3329,2025-09-01,Fresh produce,Supermarket Co,26.3
3330,2025-02-21,Dairy,Community Drive,31.3
3331,2025-04-18,Fresh produce,Supermarket Co,6.6
3332,2025-03-21,Dairy,Supermarket Co,35.7
3333,2025-02-08,Bakery,Individual,7.3
3334,2025-01-26,Canned goods,Local Farm,38.0
3335,2025-01-06,Bakery,Supermarket Co,24.4
3336,2025-04-03,Fresh produce,Community Drive,39.8
3337,2025-07-15,Canned goods,Corporate Gift,17.2
3338,2025-06-24,Beverages,Local Farm,24.1
3339,2025-03-03,Dry goods,Local Farm,2.3
3340,2025-06-26,Frozen,Community Drive,9.9
3341,2025-08-29,Dry goods,Community Drive,46.0
3342,2025-07-27,Dry goods,Corporate Gift,35.6
3343,2025-04-10,Dry goods,Local Farm,20.9
3344,2025-06-22,Canned goods,Individual,23.7
3345,2025-06-08,Bakery,Supermarket Co,49.0
3346,2025-01-08,Bakery,Local Farm,3.5
3347,2025-06-14,Frozen,Community Drive,1.1
3348,2025-01-30,Beverages,Local Farm,23.5
3349,2025-05-16,Canned goods,Supermarket Co,9.4
3350,2025-06-13,Bakery,Supermarket Co,28.2
3351,2025-01-27,Canned goods,Corporate Gift,9.0
3352,2025-04-30,Frozen,Local Farm,9.8
3353,2025-08-08,Canned goods,Local Farm,26.3
3354,2025-01-25,Dairy,Local Farm,16.4
3355,2025-09-04,Bakery,Local Farm,28.9
3356,2025-01-26,Dry goods,Corporate Gift,43.8
3357,2025-06-23,Fresh produce,Supermarket Co,41.4
3358,2025-04-30,Canned goods,Community Drive,39.3
3359,2025-05-26,Beverages,Supermarket Co,4.2
3360,2025-08-29,Fresh produce,Individual,24.2
3361,2025-03-28,Bakery,Community Drive,22.2
3362,2025-02-21,Canned goods,Individual,5.4
3363,2025-04-02,Bakery,Corporate Gift,35.6
3364,2025-05-26,Beverages,Supermarket Co,3.2
3365,2025-08-30,Fresh produce,Supermarket Co,49.3
3366,2025-07-04,Bakery,Community Drive,1.2
3367,2025-07-17,Beverages,Individual,20.7
3368,2025-02-08,Dairy,Community Drive,38.1
3369,2025-01-17,Beverages,Community Drive,8.4
3370,2025-01-24,Dairy,Community Drive,3.3
3371,2025-03-04,Frozen,Local Farm,20.0
3372,2025-02-24,Frozen,Individual,36.3
3373,2025-08-29,Beverages,Corporate Gift,20.1
3374,2025-03-12,Bakery,Corporate Gift,7.1
3375,2025-06-30,Fresh produce,Corporate Gift,5.5
3376,2025-01-01,Canned goods,Individual,19.5
3377,2025-09-04,Frozen,Individual,28.4
3378,2025-04-22,Bakery,Community Drive,27.7
3379,2025-01-28,Dairy,Local Farm,39.5
3380,2025-07-27,Canned goods,Individual,15.6
3381,2025-04-20,Dairy,Individual,12.3
3382,2025-04-08,Beverages,Community Drive,23.5
3383,2025-01-17,Dairy,Corporate Gift,2.7
3384,2025-07-31,Frozen,Local Farm,46.7
3385,2025-06-14,Bakery,Supermarket Co,32.8
3386,2025-07-02,Bakery,Individual,36.8
3387,2025-04-09,Beverages,Community Drive,34.2
3388,2025-08-28,Beverages,Local Farm,39.0
3389,2025-05-05,Fresh produce,Supermarket Co,14.7
3390,2025-01-25,Fresh produce,Individual,34.5
3391,2025-03-30,Bakery,Community Drive,7.2
3392,2025-07-02,Beverages,Local Farm,29.8
3393,2025-08-29,Canned goods,Corporate Gift,18.0
3394,2025-04-22,Canned goods,Community Drive,47.2
3395,2025-01-26,Canned goods,Individual,30.9
3396,2025-07-25,Dairy,Corporate Gift,40.8
3397,2025-07-23,Dry goods,Corporate Gift,21.4
3398,2025-05-08,Beverages,Local Farm,6.6
3399,2025-01-06,Dairy,Community Drive,9.8
3400,2025-04-29,Dry goods,Corporate Gift,30.6
3401,2025-06-01,Dry goods,Supermarket Co,39.2
3402,2025-04-22,Canned goods,Individual,3.0
3403,2025-06-10,Dairy,Supermarket Co,29.4
3404,2025-06-03,Fresh produce,Supermarket Co,35.6
3405,2025-05-07,Dairy,Individual,19.4
3406,2025-08-13,Dairy,Local Farm,49.6
3407,2025-03-23,Frozen,Corporate Gift,43.3
3408,2025-04-25,Dairy,Supermarket Co,39.1
3409,2025-08-05,Canned goods,Community Drive,5.8
3410,2025-02-10,Canned goods,Supermarket Co,32.6
3411,2025-06-21,Beverages,Community Drive,20.3
3412,2025-07-21,Dairy,Community Drive,14.9
3413,2025-05-27,Fresh produce,Corporate Gift,5.3
3414,2025-08-28,Canned goods,Corporate Gift,12.8
3415,2025-01-18,Fresh produce,Local Farm,27.7
3416,2025-04-12,Canned goods,Community Drive,29.5
